MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,YrMo_Sold,Age_by_Sale,Remod_Age,Total_Bath,Total_Liv_Area,Total_Flr_SF,Total_Porch_SF,Has_Second_Flr,Has_Bsmt,Has_Garage,Has_MasVnr,Has_Low_Qual_Fin,Has_Wood_Deck,Has_Porch,Has_Pool
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,59,5310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Feedr,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Fair,No,Unf,0.0,Unf,0,485,485,GasA,Good,Y,SBrkr,1001,634,0,1635,0,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,Unf,1,255,Fair,Typical,Paved,394,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,117000,-93.621562,42.026886,2006-06-01,96,3,1.0,1635.0,2120,0,1,1,1,0,0,1,0,0
One_Story_1945_and_Older,Residential_Medium_Density,153,4118,Pave,Gravel,Slightly_Irregular,Bnk,AllPub,Corner,Mod,Old_Town,Feedr,Norm,OneFam,One_Story,Below_Average,Below_Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,693,693,Grav,Fair,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fair,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,20,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,52500,-93.622624,42.02689,2006-03-01,65,56,1.0,693.0,1386,20,0,1,0,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,0.0,Unf,0,596,596,GasA,Poor,Y,FuseF,834,596,0,1430,0,0,2,0,3,1,Fair,7,Typ,0,No_Fireplace,Detchd,Unf,2,370,Fair,Fair,Paved,218,0,0,0,210,0,No_Pool,No_Fence,None,0,10,2006,WD ,Abnorml,107000,-93.626858,42.025258,2006-10-01,82,56,2.0,1430.0,2026,210,1,1,1,0,0,1,1,0
Two_Story_1945_and_Older,Residential_Medium_Density,60,7518,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,Very_Good,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0,Fair,Good,BrkTil,Fair,Fair,No,Unf,0.0,Unf,0,396,396,GasA,Good,Y,SBrkr,665,665,0,1330,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,Unf,1,390,Typical,Typical,Dirt_Gravel,0,72,45,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,116500,-93.626631,42.025459,2006-07-01,96,2,1.0,1330.0,1726,117,1,1,1,0,0,0,1,0
One_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Below_Average,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,610,610,GasA,Excellent,N,FuseA,819,0,0,819,0,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,72000,-93.6275675,42.0249549,2006-09-01,87,56,1.0,819.0,1429,0,0,1,0,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,8600,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,780,780,GasA,Typical,Y,SBrkr,780,596,0,1376,0,0,2,0,3,1,Typical,7,Typ,1,Good,Detchd,Unf,1,198,Typical,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,119500,-93.6273219,42.0242386,2006-06-01,69,56,2.0,1376.0,2156,0,1,1,1,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,803,803,GasA,Excellent,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Good,6,Typ,0,No_Fireplace,Detchd,Unf,1,297,Typical,Typical,Paved,0,65,190,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,125500,-93.6255067,42.0242578,2006-07-01,68,11,1.5,1360.0,2163,255,1,1,1,0,0,0,1,0
One_Story_1945_and_Older,Residential_Medium_Density,60,9786,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Fair,Below_Average,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,0.0,Unf,0,1007,1007,GasA,Fair,N,SBrkr,1077,0,0,1077,0,0,1,0,3,1,Typical,6,Typ,1,Good,Detchd,Unf,1,210,Typical,Fair,Partial_Pavement,0,100,48,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,91000,-93.628416,42.023117,2006-05-01,84,56,1.0,1077.0,2084,148,0,1,1,0,0,0,1,0
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,6780,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,Very_Good,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Fair,CBlock,Typical,Typical,Av,GLQ,490.0,Unf,0,30,520,GasA,Good,N,SBrkr,520,0,234,754,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,53,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,84500,-93.629501,42.022825,2006-06-01,71,24,2.0,1244.0,1040,0,0,1,0,0,1,1,0,0
One_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,343.0,Unf,0,641,984,GasA,Typical,Y,FuseF,984,0,0,984,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,308,Typical,Typical,Dirt_Gravel,0,0,164,0,0,0,No_Pool,No_Fence,None,0,3,2006,ConLI,Family,90000,-93.6265888,42.0238089,2006-03-01,76,56,1.0,1327.0,1968,164,0,1,1,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,82,12375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Average,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,Typical,Fair,CBlock,Typical,Typical,No,BLQ,329.0,Unf,0,477,806,GasA,Typical,Y,SBrkr,1081,341,0,1422,1,0,1,0,3,1,Typical,7,Typ,1,Typical,Detchd,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,137500,-93.657017,42.034411,2006-06-01,55,55,2.0,1751.0,2228,0,1,1,1,1,0,0,0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,120,11136,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,One_Story,Above_Average,Average,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1921,1921,GasA,Typical,Y,SBrkr,1921,0,0,1921,0,0,2,0,4,2,Typical,8,Typ,0,No_Fireplace,Detchd,Unf,2,576,Typical,Typical,Paved,0,180,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,150000,-93.65565,42.034576,2006-07-01,42,42,2.0,1921.0,3842,180,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,21370,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Typical,Y,FuseA,1640,0,0,1640,0,0,1,0,3,1,Typical,7,Min1,1,Good,Attchd,RFn,2,394,Typical,Typical,Paved,0,0,225,0,0,0,No_Pool,No_Fence,Shed,600,6,2006,WD ,Normal,131000,-93.65815,42.033296,2006-06-01,56,56,1.0,1640.0,1640,225,0,0,1,0,0,0,1,0
Split_or_Multilevel,Residential_Low_Density,92,6930,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,OneFam,SLvl,Average,Below_Average,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,300.0,Rec,294,468,1062,GasA,Excellent,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Good,6,Min2,0,No_Fireplace,BuiltIn,Unf,1,288,Typical,Typical,Paved,168,0,294,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Abnorml,130000,-93.6578344,42.0331453,2006-07-01,48,48,1.5,1946.0,2414,294,0,1,1,1,0,1,1,0
One_Story_1945_and_Older,Residential_Low_Density,55,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Good,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Typical,N,SBrkr,1032,0,0,1032,0,0,1,0,2,1,Typical,6,Typ,1,Typical,Detchd,Unf,1,260,Typical,Typical,Paved,0,0,121,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,125000,-93.6600396,42.0277962,2006-06-01,71,56,1.0,1032.0,1032,121,0,0,1,0,0,0,1,0
One_Story_1945_and_Older,Residential_Low_Density,50,5220,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_Story,Average,Fair,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,830,830,GasA,Good,Y,SBrkr,879,0,0,879,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,180,Typical,Typical,Partial_Pavement,0,108,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,80000,-93.655885,42.028002,2006-01-01,70,56,1.0,879.0,1709,108,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,5500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Good,Mn,GLQ,510.0,LwQ,373,190,1073,GasA,Excellent,Y,SBrkr,1073,0,0,1073,1,0,2,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,246,Typical,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,157000,-93.655786,42.027997,2006-05-01,2,2,3.0,1956.0,2146,120,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,11235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Below_Average,Average,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51,Typical,Typical,CBlock,Typical,Typical,No,Rec,547.0,Unf,0,504,1051,GasA,Good,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,Typical,6,Typ,1,Poor,Attchd,Unf,2,459,Typical,Typical,Paved,0,82,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,148000,-93.67555,42.033521,2006-10-01,43,27,1.5,1929.0,2433,82,0,1,1,1,0,0,1,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,72,10791,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Below_Average,Average,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,Typical,6,Typ,0,No_Fireplace,CarPort,Unf,2,516,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,500,10,2006,WD ,Normal,90000,-93.671213,42.033388,2006-10-01,39,39,2.0,1296.0,1296,0,0,0,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8414,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,663.0,Unf,0,396,1059,GasA,Typical,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,1,264,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2006,WD ,Normal,154500,-93.675399,42.0333,2006-02-01,43,3,1.5,1731.0,2127,0,0,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11327,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,779.0,Unf,0,285,1064,GasA,Typical,Y,SBrkr,1064,0,0,1064,0,1,1,0,3,1,Typical,6,Typ,1,Typical,Attchd,Unf,2,528,Typical,Typical,Paved,314,48,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,153600,-93.674456,42.03224,2006-06-01,39,39,1.5,1843.0,2128,48,0,1,1,1,0,1,1,0
Split_or_Multilevel,Residential_Low_Density,96,11777,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Average,Above_Average,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97,Typical,Typical,CBlock,Typical,Typical,Av,LwQ,328.0,ALQ,551,285,1164,GasA,Excellent,Y,SBrkr,1320,0,0,1320,1,0,1,0,3,1,Typical,6,Typ,2,Fair,Attchd,RFn,2,564,Typical,Typical,Paved,160,68,240,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Abnorml,164500,-93.674517,42.032304,2006-05-01,40,40,2.0,2199.0,2484,308,0,1,1,1,0,1,1,0
Split_or_Multilevel,Residential_Low_Density,80,10366,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Above_Average,Good,1964,1964,Gable,CompShg,HdBoard,Plywood,None,0,Typical,Good,CBlock,Typical,Typical,Av,GLQ,456.0,Unf,0,456,912,GasA,Typical,Y,SBrkr,934,0,0,934,0,1,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,336,Typical,Typical,Paved,77,0,0,0,0,0,No_Pool,Good_Privacy,Shed,500,7,2006,WD ,Normal,132000,-93.675408,42.032383,2006-07-01,42,42,1.5,1390.0,1846,0,0,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,773.0,Unf,0,286,1059,GasA,Good,Y,SBrkr,1059,0,0,1059,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Fin,1,286,Typical,Typical,Paved,0,88,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Abnorml,142500,-93.675606,42.031356,2006-06-01,40,40,2.0,1832.0,2118,88,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11553,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188,Typical,Typical,CBlock,Typical,Typical,No,BLQ,673.0,Unf,0,378,1051,GasA,Typical,Y,SBrkr,1159,0,0,1159,0,0,1,1,3,1,Typical,7,Typ,1,Fair,Attchd,Unf,1,336,Typical,Typical,Paved,466,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,158000,-93.676455,42.030611,2006-07-01,38,38,1.5,1832.0,2210,0,0,1,1,1,0,1,0,0
Two_Story_1946_and_Newer,Residential_Low_Density,74,7844,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,Typical,Typical,CBlock,Typical,Typical,No,ALQ,209.0,Unf,0,463,672,GasA,Typical,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,149500,-93.672278,42.032216,2006-03-01,28,28,1.5,1609.0,2072,0,1,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,Typical,Typical,CBlock,Typical,Typical,No,BLQ,194.0,LwQ,982,0,1176,GasA,Typical,Y,SBrkr,1458,0,0,1458,1,0,1,1,3,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,512,Typical,Typical,Paved,284,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,165000,-93.674385,42.030702,2006-07-01,39,39,2.5,2634.0,2634,0,0,1,1,1,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10335,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1968,1993,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,570.0,Unf,0,891,1461,GasA,Good,Y,SBrkr,1721,0,0,1721,0,0,2,1,3,1,Typical,7,Min1,1,Typical,Attchd,RFn,2,440,Typical,Typical,Paved,0,96,180,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,180000,-93.673601,42.031362,2006-07-01,38,13,2.5,2291.0,3182,276,0,1,1,0,0,0,1,0
Split_or_Multilevel,Residential_Low_Density,0,7176,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Typical,Typical,CBlock,Typical,Good,Gd,GLQ,794.0,Unf,0,166,960,GasA,Fair,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Typical,6,Typ,1,Fair,Detchd,Unf,2,616,Typical,Typical,Paved,131,0,0,0,180,0,No_Pool,Good_Privacy,None,0,7,2006,WD ,Normal,160500,-93.672645,42.031347,2006-07-01,28,28,2.0,1834.0,2000,180,0,1,1,1,0,1,1,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,9662,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Average,Below_Average,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,No,Unf,0.0,Unf,0,1967,1967,GasA,Typical,Y,SBrkr,1967,0,0,1967,0,0,2,0,6,2,Typical,10,Typ,0,No_Fireplace,Attchd,Fin,2,580,Typical,Typical,Paved,170,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,156500,-93.670204,42.030231,2006-08-01,29,29,2.0,1967.0,3934,0,0,1,1,0,0,1,0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Average,Below_Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,Typical,Typical,CBlock,Typical,Typical,No,Rec,483.0,Unf,0,1466,1949,GasA,Typical,Y,SBrkr,1949,0,0,1949,0,0,2,0,6,2,Typical,10,Typ,0,No_Fireplace,Attchd,RFn,2,586,Typical,Typical,Paved,32,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,157000,-93.670514,42.030232,2006-05-01,29,29,2.0,2432.0,3898,0,0,1,1,1,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,13650,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Good,CBlock,Typical,Typical,No,ALQ,57.0,BLQ,441,554,1052,GasA,Excellent,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,Good,8,Typ,1,Good,Attchd,Unf,2,451,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,172500,-93.665569,42.033285,2006-07-01,48,48,3.0,2418.0,2972,0,1,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,13125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Below_Average,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67,Typical,Typical,CBlock,Typical,Typical,No,Rec,168.0,BLQ,682,284,1134,GasA,Excellent,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,Typical,8,Maj1,1,Typical,Attchd,RFn,2,484,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,1,2006,WD ,Normal,155000,-93.665505,42.03247,2006-01-01,49,6,3.0,2653.0,2937,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,17920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Below_Average,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,Mn,ALQ,306.0,Rec,1085,372,1763,GasA,Typical,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,Typical,6,Typ,1,Good,Attchd,Unf,2,454,Typical,Typical,Paved,0,418,0,0,312,0,No_Pool,No_Fence,None,0,7,2006,WD ,Abnorml,170000,-93.66563,42.032291,2006-07-01,51,32,2.5,3170.0,3542,730,0,1,1,0,0,0,1,0
One_Story_1945_and_Older,Residential_Low_Density,0,17529,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,872,872,GasA,Fair,N,FuseF,872,0,0,872,0,0,1,0,2,1,Fair,5,Mod,1,Good,Detchd,Unf,1,322,Fair,Fair,Dirt_Gravel,0,0,116,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,105000,-93.667081,42.032307,2006-04-01,82,56,1.0,872.0,1744,116,0,1,1,1,0,0,1,0
Split_or_Multilevel,Residential_Low_Density,0,10246,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Below_Average,Excellent,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Good,Av,GLQ,648.0,Unf,0,0,648,GasA,Excellent,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,Typical,3,Typ,0,No_Fireplace,Attchd,Unf,1,364,Typical,Typical,Paved,88,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,145000,-93.669544,42.033686,2006-05-01,41,5,1.5,1608.0,1608,0,0,1,1,0,0,1,0,0
